[Current] NEW_ORDER - Takes(s): 10.0, Count: 240, TPM: 1445.2, Sum(ms): 5022.1, Avg(ms): 20.9, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 26.2, 99th(ms): 28.3, 99.9th(ms): 29.4, Max(ms): 29.4
[Current] ORDER_STATUS - Takes(s): 9.3, Count: 24, TPM: 155.4, Sum(ms): 170.4, Avg(ms): 7.1, 50th(ms): 7.3, 90th(ms): 8.4, 95th(ms): 8.4, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] PAYMENT - Takes(s): 10.0, Count: 246, TPM: 1477.1, Sum(ms): 2907.6, Avg(ms): 11.8, 50th(ms): 12.1, 90th(ms): 14.2, 95th(ms): 14.7, 99th(ms): 16.8, 99.9th(ms): 17.8, Max(ms): 17.8
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 32, TPM: 195.3, Sum(ms): 295.8, Avg(ms): 9.2, 50th(ms): 8.9, 90th(ms): 11.0, 95th(ms): 11.5, 99th(ms): 15.7, 99.9th(ms): 15.7, Max(ms): 15.7
[Current] DELIVERY - Takes(s): 9.8, Count: 17, TPM: 103.8, Sum(ms): 846.3, Avg(ms): 49.8, 50th(ms): 50.3, 90th(ms): 52.4, 95th(ms): 54.5, 99th(ms): 54.5, 99.9th(ms): 54.5, Max(ms): 54.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 273, TPM: 1639.6, Sum(ms): 5528.1, Avg(ms): 20.2, 50th(ms): 21.0, 90th(ms): 24.1, 95th(ms): 25.2, 99th(ms): 27.3, 99.9th(ms): 44.0, Max(ms): 44.0
[Current] ORDER_STATUS - Takes(s): 9.0, Count: 12, TPM: 79.7, Sum(ms): 82.1, Avg(ms): 6.8, 50th(ms): 7.3, 90th(ms): 7.9, 95th(ms): 7.9, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] PAYMENT - Takes(s): 10.0, Count: 262, TPM: 1578.5, Sum(ms): 3027.1, Avg(ms): 11.6, 50th(ms): 11.5, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 15.2, 99.9th(ms): 17.8, Max(ms): 17.8
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 29, TPM: 175.1, Sum(ms): 245.1, Avg(ms): 8.5, 50th(ms): 8.4, 90th(ms): 9.4, 95th(ms): 10.0, 99th(ms): 12.1, 99.9th(ms): 12.1, Max(ms): 12.1
[Current] DELIVERY - Takes(s): 9.7, Count: 17, TPM: 105.0, Sum(ms): 850.7, Avg(ms): 50.0, 50th(ms): 50.3, 90th(ms): 54.5, 95th(ms): 56.6, 99th(ms): 58.7, 99.9th(ms): 58.7, Max(ms): 58.7
[Current] NEW_ORDER - Takes(s): 10.0, Count: 278, TPM: 1668.2, Sum(ms): 5853.9, Avg(ms): 21.1, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 26.2, 99th(ms): 31.5, 99.9th(ms): 54.5, Max(ms): 54.5
[Current] ORDER_STATUS - Takes(s): 9.4, Count: 17, TPM: 108.7, Sum(ms): 104.2, Avg(ms): 6.1, 50th(ms): 5.8, 90th(ms): 7.9, 95th(ms): 7.9, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] PAYMENT - Takes(s): 9.9, Count: 232, TPM: 1399.1, Sum(ms): 2777.7, Avg(ms): 12.0, 50th(ms): 12.1, 90th(ms): 14.7, 95th(ms): 15.7, 99th(ms): 17.8, 99.9th(ms): 27.3, Max(ms): 27.3
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 18, TPM: 109.7, Sum(ms): 155.5, Avg(ms): 8.6, 50th(ms): 8.4, 90th(ms): 9.4, 95th(ms): 9.4, 99th(ms): 12.1, 99.9th(ms): 12.1, Max(ms): 12.1
[Current] DELIVERY - Takes(s): 9.8, Count: 22, TPM: 134.4, Sum(ms): 1146.0, Avg(ms): 52.1, 50th(ms): 52.4, 90th(ms): 56.6, 95th(ms): 56.6, 99th(ms): 60.8, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 251, TPM: 1507.0, Sum(ms): 5217.6, Avg(ms): 20.8, 50th(ms): 21.0, 90th(ms): 24.1, 95th(ms): 25.2, 99th(ms): 28.3, 99.9th(ms): 67.1, Max(ms): 67.1
[Current] ORDER_STATUS - Takes(s): 9.3, Count: 16, TPM: 103.2, Sum(ms): 100.2, Avg(ms): 6.3, 50th(ms): 5.8, 90th(ms): 7.9, 95th(ms): 8.4, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] PAYMENT - Takes(s): 10.0, Count: 253, TPM: 1521.2, Sum(ms): 3054.9, Avg(ms): 12.1, 50th(ms): 12.6, 90th(ms): 14.2, 95th(ms): 14.7, 99th(ms): 15.7, 99.9th(ms): 16.3, Max(ms): 16.3
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 25, TPM: 153.7, Sum(ms): 219.0, Avg(ms): 8.8, 50th(ms): 8.9, 90th(ms): 11.0, 95th(ms): 11.5, 99th(ms): 12.1, 99.9th(ms): 12.1, Max(ms): 12.1
[Current] DELIVERY - Takes(s): 9.8, Count: 25, TPM: 153.6, Sum(ms): 1264.8, Avg(ms): 50.5, 50th(ms): 50.3, 90th(ms): 54.5, 95th(ms): 54.5, 99th(ms): 67.1, 99.9th(ms): 67.1, Max(ms): 67.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 270, TPM: 1620.8, Sum(ms): 5540.2, Avg(ms): 20.5, 50th(ms): 21.0, 90th(ms): 24.1, 95th(ms): 25.2, 99th(ms): 26.2, 99.9th(ms): 48.2, Max(ms): 48.2
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 28, TPM: 172.8, Sum(ms): 181.0, Avg(ms): 6.5, 50th(ms): 6.8, 90th(ms): 8.4, 95th(ms): 8.4, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] PAYMENT - Takes(s): 10.0, Count: 224, TPM: 1349.4, Sum(ms): 2593.3, Avg(ms): 11.6, 50th(ms): 12.1, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 15.2, 99.9th(ms): 22.0, Max(ms): 22.0
