[Current] ORDER_STATUS - Takes(s): 10.0, Count: 41, TPM: 247.0, Sum(ms): 115.4, Avg(ms): 2.8, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 4.2, 99th(ms): 4.7, 99.9th(ms): 4.7, Max(ms): 4.7
[Current] PAYMENT - Takes(s): 10.0, Count: 368, TPM: 2210.5, Sum(ms): 3371.0, Avg(ms): 9.2, 50th(ms): 8.9, 90th(ms): 10.5, 95th(ms): 11.0, 99th(ms): 26.2, 99.9th(ms): 35.7, Max(ms): 35.7
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 30, TPM: 185.7, Sum(ms): 79.8, Avg(ms): 2.7, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.7, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] DELIVERY - Takes(s): 9.7, Count: 45, TPM: 278.2, Sum(ms): 884.6, Avg(ms): 19.7, 50th(ms): 19.9, 90th(ms): 22.0, 95th(ms): 22.0, 99th(ms): 24.1, 99.9th(ms): 24.1, Max(ms): 24.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 374, TPM: 2244.9, Sum(ms): 5143.3, Avg(ms): 13.8, 50th(ms): 13.1, 90th(ms): 16.3, 95th(ms): 17.8, 99th(ms): 39.8, 99.9th(ms): 58.7, Max(ms): 58.7
[Current] ORDER_STATUS - Takes(s): 9.5, Count: 28, TPM: 176.6, Sum(ms): 87.8, Avg(ms): 3.1, 50th(ms): 3.1, 90th(ms): 3.1, 95th(ms): 3.7, 99th(ms): 14.7, 99.9th(ms): 14.7, Max(ms): 14.7
[Current] PAYMENT - Takes(s): 10.0, Count: 379, TPM: 2279.5, Sum(ms): 3450.2, Avg(ms): 9.1, 50th(ms): 8.4, 90th(ms): 10.5, 95th(ms): 15.2, 99th(ms): 28.3, 99.9th(ms): 41.9, Max(ms): 41.9
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 36, TPM: 216.6, Sum(ms): 91.1, Avg(ms): 2.5, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.1, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] DELIVERY - Takes(s): 9.9, Count: 41, TPM: 248.2, Sum(ms): 878.3, Avg(ms): 21.5, 50th(ms): 19.9, 90th(ms): 22.0, 95th(ms): 37.7, 99th(ms): 46.1, 99.9th(ms): 46.1, Max(ms): 46.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 397, TPM: 2385.3, Sum(ms): 5417.1, Avg(ms): 13.6, 50th(ms): 13.1, 90th(ms): 15.2, 95th(ms): 17.8, 99th(ms): 46.1, 99.9th(ms): 62.9, Max(ms): 62.9
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 34, TPM: 208.4, Sum(ms): 92.1, Avg(ms): 2.7, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] PAYMENT - Takes(s): 10.0, Count: 371, TPM: 2233.8, Sum(ms): 3183.1, Avg(ms): 8.6, 50th(ms): 8.4, 90th(ms): 10.0, 95th(ms): 10.5, 99th(ms): 18.9, 99.9th(ms): 50.3, Max(ms): 50.3
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 34, TPM: 204.8, Sum(ms): 81.7, Avg(ms): 2.4, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.1, 99th(ms): 3.1, 99.9th(ms): 3.1, Max(ms): 3.1
[Current] DELIVERY - Takes(s): 9.7, Count: 33, TPM: 204.9, Sum(ms): 703.8, Avg(ms): 21.3, 50th(ms): 19.9, 90th(ms): 22.0, 95th(ms): 22.0, 99th(ms): 71.3, 99.9th(ms): 71.3, Max(ms): 71.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 380, TPM: 2280.3, Sum(ms): 5368.0, Avg(ms): 14.1, 50th(ms): 13.1, 90th(ms): 16.3, 95th(ms): 18.9, 99th(ms): 41.9, 99.9th(ms): 65.0, Max(ms): 65.0
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 28, TPM: 168.1, Sum(ms): 75.9, Avg(ms): 2.7, 50th(ms): 2.6, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 4.7, 99.9th(ms): 4.7, Max(ms): 4.7
[Current] PAYMENT - Takes(s): 10.0, Count: 385, TPM: 2317.2, Sum(ms): 3429.9, Avg(ms): 8.9, 50th(ms): 8.4, 90th(ms): 10.0, 95th(ms): 11.0, 99th(ms): 28.3, 99.9th(ms): 41.9, Max(ms): 41.9
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 35, TPM: 210.1, Sum(ms): 86.2, Avg(ms): 2.4, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.1, 99th(ms): 3.1, 99.9th(ms): 3.1, Max(ms): 3.1
[Current] DELIVERY - Takes(s): 9.9, Count: 33, TPM: 199.4, Sum(ms): 766.8, Avg(ms): 23.3, 50th(ms): 19.9, 90th(ms): 24.1, 95th(ms): 29.4, 99th(ms): 96.5, 99.9th(ms): 96.5, Max(ms): 96.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 381, TPM: 2288.3, Sum(ms): 5178.5, Avg(ms): 13.6, 50th(ms): 13.1, 90th(ms): 15.7, 95th(ms): 22.0, 99th(ms): 39.8, 99.9th(ms): 46.1, Max(ms): 46.1
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 28, TPM: 171.8, Sum(ms): 78.6, Avg(ms): 2.9, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 4.2, 99th(ms): 5.2, 99.9th(ms): 5.2, Max(ms): 5.2
[Current] PAYMENT - Takes(s): 10.0, Count: 411, TPM: 2474.9, Sum(ms): 3539.1, Avg(ms): 8.6, 50th(ms): 8.4, 90th(ms): 10.0, 95th(ms): 10.5, 99th(ms): 19.9, 99.9th(ms): 52.4, Max(ms): 52.4
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 35, TPM: 213.2, Sum(ms): 86.9, Avg(ms): 2.5, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.1, 99th(ms): 4.2, 99.9th(ms): 4.2, Max(ms): 4.2
[Current] DELIVERY - Takes(s): 9.9, Count: 34, TPM: 207.0, Sum(ms): 682.1, Avg(ms): 20.1, 50th(ms): 19.9, 90th(ms): 21.0, 95th(ms): 21.0, 99th(ms): 54.5, 99.9th(ms): 54.5, Max(ms): 54.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 403, TPM: 2421.9, Sum(ms): 5354.8, Avg(ms): 13.3, 50th(ms): 13.1, 90th(ms): 15.7, 95th(ms): 16.3, 99th(ms): 41.9, 99.9th(ms): 65.0, Max(ms): 65.0
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 24, TPM: 147.5, Sum(ms): 69.0, Avg(ms): 2.9, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
[Current] PAYMENT - Takes(s): 10.0, Count: 394, TPM: 2364.4, Sum(ms): 3457.6, Avg(ms): 8.8, 50th(ms): 8.4, 90th(ms): 10.0, 95th(ms): 11.0, 99th(ms): 27.3, 99.9th(ms): 37.7, Max(ms): 37.7
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 39, TPM: 234.1, Sum(ms): 93.9, Avg(ms): 2.4, 50th(ms): 2.6, 90th(ms): 2.6, 95th(ms): 2.6, 99th(ms): 3.1, 99.9th(ms): 3.1, Max(ms): 3.1
[Current] DELIVERY - Takes(s): 10.0, Count: 30, TPM: 180.3, Sum(ms): 602.6, Avg(ms): 20.2, 50th(ms): 19.9, 90th(ms): 21.0, 95th(ms): 23.1, 99th(ms): 50.3, 99.9th(ms): 50.3, Max(ms): 50.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 398, TPM: 2397.8, Sum(ms): 5543.4, Avg(ms): 13.9, 50th(ms): 13.6, 90th(ms): 16.3, 95th(ms): 17.8, 99th(ms): 35.7, 99.9th(ms): 75.5, Max(ms): 75.5
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 44, TPM: 266.4, Sum(ms): 115.6, Avg(ms): 2.6, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.7, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] PAYMENT - Takes(s): 10.0, Count: 366, TPM: 2201.3, Sum(ms): 3291.9, Avg(ms): 9.0, 50th(ms): 8.4, 90th(ms): 10.5, 95th(ms): 12.6, 99th(ms): 30.4, 99.9th(ms): 35.7, Max(ms): 35.7
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 39, TPM: 238.8, Sum(ms): 95.3, Avg(ms): 2.4, 50th(ms): 2.6, 90th(ms): 2.6, 95th(ms): 3.1, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] DELIVERY - Takes(s): 10.0, Count: 34, TPM: 204.8, Sum(ms): 716.3, Avg(ms): 21.1, 50th(ms): 19.9, 90th(ms): 22.0, 95th(ms): 25.2, 99th(ms): 58.7, 99.9th(ms): 58.7, Max(ms): 58.7
[Current] NEW_ORDER - Takes(s): 10.0, Count: 392, TPM: 2352.6, Sum(ms): 5332.1, Avg(ms): 13.6, 50th(ms): 13.1, 90th(ms): 15.7, 95th(ms): 16.8, 99th(ms): 32.5, 99.9th(ms): 62.9, Max(ms): 62.9
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 35, TPM: 212.9, Sum(ms): 95.5, Avg(ms): 2.7, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] PAYMENT - Takes(s): 9.9, Count: 380, TPM: 2296.4, Sum(ms): 3434.0, Avg(ms): 9.0, 50th(ms): 8.4, 90th(ms): 10.0, 95th(ms): 11.0, 99th(ms): 30.4, 99.9th(ms): 50.3, Max(ms): 50.3
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 34, TPM: 209.1, Sum(ms): 84.7, Avg(ms): 2.5, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.1, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] DELIVERY - Takes(s): 9.9, Count: 25, TPM: 150.9, Sum(ms): 473.5, Avg(ms): 18.9, 50th(ms): 18.9, 90th(ms): 19.9, 95th(ms): 19.9, 99th(ms): 23.1, 99.9th(ms): 23.1, Max(ms): 23.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 399, TPM: 2396.6, Sum(ms): 5495.7, Avg(ms): 13.8, 50th(ms): 13.1, 90th(ms): 15.7, 95th(ms): 18.9, 99th(ms): 39.8, 99.9th(ms): 56.6, Max(ms): 56.6
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 37, TPM: 223.4, Sum(ms): 100.7, Avg(ms): 2.8, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] PAYMENT - Takes(s): 10.0, Count: 394, TPM: 2368.5, Sum(ms): 3492.5, Avg(ms): 8.9, 50th(ms): 8.4, 90th(ms): 10.0, 95th(ms): 10.5, 99th(ms): 29.4, 99.9th(ms): 44.0, Max(ms): 44.0
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 38, TPM: 231.2, Sum(ms): 91.6, Avg(ms): 2.4, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.1, 99th(ms): 3.1, 99.9th(ms): 3.1, Max(ms): 3.1
[Current] DELIVERY - Takes(s): 10.0, Count: 42, TPM: 253.1, Sum(ms): 1000.6, Avg(ms): 23.8, 50th(ms): 21.0, 90th(ms): 28.3, 95th(ms): 48.2, 99th(ms): 92.3, 99.9th(ms): 92.3, Max(ms): 92.3
[Current] NEW_ORDER - Takes(s): 9.9, Count: 388, TPM: 2343.2, Sum(ms): 5330.7, Avg(ms): 13.7, 50th(ms): 13.6, 90th(ms): 16.3, 95th(ms): 17.8, 99th(ms): 39.8, 99.9th(ms): 44.0, Max(ms): 44.0
[Current] ORDER_STATUS - Takes(s): 9.3, Count: 32, TPM: 207.6, Sum(ms): 88.3, Avg(ms): 2.8, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 3.7, 99.9th(ms): 3.7, Max(ms): 3.7
[Current] PAYMENT - Takes(s): 10.0, Count: 355, TPM: 2131.6, Sum(ms): 3168.0, Avg(ms): 8.9, 50th(ms): 8.4, 90th(ms): 10.5, 95th(ms): 11.0, 99th(ms): 28.3, 99.9th(ms): 32.5, Max(ms): 32.5
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 30, TPM: 180.2, Sum(ms): 73.8, Avg(ms): 2.5, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.1, 99th(ms): 3.1, 99.9th(ms): 3.1, Max(ms): 3.1
Finished
[Summary] DELIVERY - Takes(s): 299.8, Count: 1057, TPM: 211.5, Sum(ms): 22153.3, Avg(ms): 21.0, 50th(ms): 19.9, 90th(ms): 23.1, 95th(ms): 27.3, 99th(ms): 54.5, 99.9th(ms): 92.3, Max(ms): 96.5
[Summary] NEW_ORDER - Takes(s): 300.0, Count: 11402, TPM: 2280.6, Sum(ms): 159077.5, Avg(ms): 14.0, 50th(ms): 13.6, 90th(ms): 16.3, 95th(ms): 18.9, 99th(ms): 41.9, 99.9th(ms): 65.0, Max(ms): 201.3
[Summary] ORDER_STATUS - Takes(s): 299.7, Count: 1010, TPM: 202.2, Sum(ms): 2774.4, Avg(ms): 2.8, 50th(ms): 3.1, 90th(ms): 3.7, 95th(ms): 3.7, 99th(ms): 5.2, 99.9th(ms): 14.7, Max(ms): 31.5
[Summary] PAYMENT - Takes(s): 300.0, Count: 11368, TPM: 2273.9, Sum(ms): 103044.0, Avg(ms): 9.1, 50th(ms): 8.4, 90th(ms): 10.5, 95th(ms): 13.1, 99th(ms): 30.4, 99.9th(ms): 50.3, Max(ms): 159.4
[Summary] STOCK_LEVEL - Takes(s): 299.6, Count: 1046, TPM: 209.5, Sum(ms): 2596.1, Avg(ms): 2.5, 50th(ms): 2.6, 90th(ms): 3.1, 95th(ms): 3.1, 99th(ms): 3.7, 99.9th(ms): 5.8, Max(ms): 6.3
tpmC: 2280.6, tpmTotal: 5177.7, efficiency: 17734.4%
